ROG3,Ctry,PeopleID3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window
GG,Georgia,15284,Tatar,Tatar,3000,1,Y,tat,Tatar,4,6,Islam,2,0,24,Turkic Peoples,311,Ural-Siberian,21,9,Eastern Europe and Eurasia,EUR,Europe,N
GG,Georgia,18274,Turk,Turk,2900,1,Y,tur,Turkish,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,70,9,Eastern Europe and Eurasia,EUR,Europe,N
GG,Georgia,20631,"Turk, Meskhetian","Turk, Meskhetian",700,1,Y,kat,Georgian,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,9,9,Eastern Europe and Eurasia,EUR,Europe,N
GG,Georgia,15684,Udin,"Udin, Udi",80,2,N,udi,Udi,2,1,Christianity,90,2,12,Eurasian Peoples,157,Caucasus,7,9,Eastern Europe and Eurasia,EUR,Europe,N
GG,Georgia,15696,Ukrainian,Ukrainian,6000,4,N,ukr,Ukrainian,4,1,Christianity,79,3.8,12,Eurasian Peoples,283,"Slav, Eastern",50,9,Eastern Europe and Eurasia,EUR,Europe,N
GG,Georgia,14039,"Uzbek, Northern","Uzbek, Northern",900,1,Y,uzn,"Uzbek, Northern",3,6,Islam,0,0,24,Turkic Peoples,314,Uzbek,17,9,Eastern Europe and Eurasia,EUR,Europe,N
GG,Georgia,20455,Yazidi,Yazidi,16000,1,Y,kat,Georgian,4,4,Ethnic Religions,0,0,14,Persian-Median,208,Kurd,10,9,Eastern Europe and Eurasia,EUR,Europe,N
GM,Germany,10130,Abkhaz,Abkhaz,4900,2,N,abk,Abkhaz,3,1,Christianity,72,1.5,12,Eurasian Peoples,157,Caucasus,6,10,Western Europe,EUR,Europe,N
GM,Germany,10249,"Albanian, Tosk","Albanian, Tosk",32000,3,N,als,"Albanian, Tosk",4,6,Islam,30,0.5,12,Eurasian Peoples,106,Albanian,13,10,Western Europe,EUR,Europe,N
GM,Germany,10379,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",224000,1,Y,arq,"Arabic, Algerian Spoken",3,6,Islam,0.3,0.2,10,Arab World,115,"Arab, Maghreb",18,10,Western Europe,EUR,Europe,N
GM,Germany,15741,"Americans, U.S.","Americans, U.S.",108000,5,N,eng,English,4,1,Christianity,80,28.9,18,North American Peoples,109,Anglo-American,105,10,Western Europe,EUR,Europe,N
GM,Germany,10294,"Amhara, Ethiopian","Amhara, Ethiopian",5600,4,N,amh,Amharic,4,1,Christianity,85,4,13,Horn of Africa Peoples,164,Ethio-Semitic,21,10,Western Europe,EUR,Europe,N
GM,Germany,12247,"Arab, Iraqi","Arab, Iraqi",4900,1,Y,acm,"Arabic, Mesopotamian Spoken",1,6,Islam,1,0.3,10,Arab World,113,"Arab, Levant",24,10,Western Europe,EUR,Europe,N
GM,Germany,13819,"Arab, Moroccan","Arab, Moroccan",45000,1,Y,ary,"Arabic, Moroccan Spoken",3,6,Islam,0.5,0.05,10,Arab World,115,"Arab, Maghreb",21,10,Western Europe,EUR,Europe,N
GM,Germany,15152,"Arab, Syrian","Arab, Syrian",117000,3,N,apc,"Arabic, North Levantine Spoken",2,6,Islam,6,0.100000001,10,Arab World,113,"Arab, Levant",36,10,Western Europe,EUR,Europe,N
GM,Germany,15641,"Arab, Tunisian","Arab, Tunisian",26000,1,Y,aeb,"Arabic, Tunisian Spoken",2,6,Islam,0.2,0.05,10,Arab World,115,"Arab, Maghreb",11,10,Western Europe,EUR,Europe,N
GM,Germany,10429,Armenian,Armenian,40000,4,N,hye,Armenian,4,1,Christianity,94,8.7,12,Eurasian Peoples,119,Armenian,56,10,Western Europe,EUR,Europe,N
GM,Germany,10464,Assyrian,Assyrian,800,2,N,aii,Assyrian Neo-Aramaic,4,1,Christianity,95,2,10,Arab World,121,Assyrian / Aramaic,23,10,Western Europe,EUR,Europe,N
GM,Germany,10491,"Austrian, Bavarian","Austrian, Bavarian",5960000,2,N,bar,Bavarian,4,1,Christianity,83,0.5,12,Eurasian Peoples,175,Germanic,18,10,Western Europe,EUR,Europe,N
GM,Germany,10528,"Azerbaijani, North","Azerbaijani, North",15000,1,Y,azj,"Azerbaijani, North",4,6,Islam,0.8,0.4,24,Turkic Peoples,126,Azerbaijani,20,10,Western Europe,EUR,Europe,N
GM,Germany,10709,Basque,Basque,32000,2,N,eus,Basque,4,1,Christianity,94,1,12,Eurasian Peoples,134,Basque,13,10,Western Europe,EUR,Europe,N
GM,Germany,11065,Belarusian,Belarusian,5300,2,N,bel,Belarusan,4,1,Christianity,71,1.3,12,Eurasian Peoples,283,"Slav, Eastern",30,10,Western Europe,EUR,Europe,N
GM,Germany,14899,"Berber, Shawiya","Berber, Shawiya",36000,1,Y,shy,Tachawit,2,6,Islam,0,0,10,Arab World,144,Berber-Shawiya,6,10,Western Europe,EUR,Europe,N
GM,Germany,19213,"Black African, general","Black African, general",240000,4,N,swh,Swahili,4,1,Christianity,60,6,22,Sub-Saharan Peoples,326,"Sub-Saharan African, general",10,10,Western Europe,EUR,Europe,N
GM,Germany,10953,Bosniak,Bosniak,280000,1,Y,bos,Bosnian,4,6,Islam,0.4,0.1,12,Eurasian Peoples,284,"Slav, Southern",24,10,Western Europe,EUR,Europe,N
GM,Germany,11140,British,British,103000,4,N,eng,English,4,1,Christianity,60,8.8,12,Eurasian Peoples,110,Anglo-Celt,134,10,Western Europe,EUR,Europe,N
GM,Germany,10998,Bulgarian,Bulgarian,181000,2,N,bul,Bulgarian,4,1,Christianity,80,1.9,12,Eurasian Peoples,284,"Slav, Southern",39,10,Western Europe,EUR,Europe,N
GM,Germany,11069,Cape Verdean,Cape Verdean,3000,4,N,kea,Kabuverdianu,2,1,Christianity,97.77999878,7.5,22,Sub-Saharan Peoples,262,"Sub-Saharan African, other",17,10,Western Europe,EUR,Europe,N
GM,Germany,11108,Catalonian,Catalonian,48000,2,N,cat,Catalan,4,1,Christianity,75,0.5,12,Eurasian Peoples,291,Spanish,10,10,Western Europe,EUR,Europe,N
GM,Germany,11295,Chaldean,"Chaldean, Neo-Aramaic",2900,2,N,cld,Chaldean Neo-Aramaic,3,1,Christianity,90,2,10,Arab World,121,Assyrian / Aramaic,6,10,Western Europe,EUR,Europe,N
GM,Germany,11317,Chechen,Chechen,11000,1,Y,che,Chechen,4,6,Islam,0,0,12,Eurasian Peoples,157,Caucasus,17,10,Western Europe,EUR,Europe,N
GM,Germany,19206,"Chinese, general","Chinese, general",109000,4,N,deu,"German, Standard",4,7,Non-Religious,8,5.7,11,East Asian Peoples,161,Chinese,51,10,Western Europe,EUR,Europe,N
GM,Germany,11437,Croat,Croat,261000,2,N,hrv,Croatian,4,1,Christianity,92,0.4,12,Eurasian Peoples,284,"Slav, Southern",27,10,Western Europe,EUR,Europe,N
GM,Germany,11458,Czech,Czech,32000,3,N,ces,Czech,4,7,Non-Religious,26,0.7,12,Eurasian Peoples,285,"Slav, Western",27,10,Western Europe,EUR,Europe,N
GM,Germany,11496,Danish,"Danish, Dane",21000,4,N,dan,Danish,4,1,Christianity,85,3.5,12,Eurasian Peoples,279,Scandinavian,18,10,Western Europe,EUR,Europe,N
GM,Germany,19007,Deaf,Deaf,,2,N,gsg,German Sign Language,2,1,Christianity,65,1,26,Deaf,328,Deaf,216,10,Western Europe,EUR,Europe,N
GM,Germany,11659,Dutch,Dutch,143000,4,N,nld,Dutch,4,7,Non-Religious,47,4.3,12,Eurasian Peoples,175,Germanic,31,10,Western Europe,EUR,Europe,N
GM,Germany,11157,Estonian,Estonian,80000,4,N,ekk,"Estonian, Standard",4,7,Non-Religious,45,4.9,12,Eurasian Peoples,169,Finno-Ugric,22,10,Western Europe,EUR,Europe,N
GM,Germany,15175,"Filipino, Tagalog","Filipino, Tagalog",38000,5,N,tgl,Tagalog,4,1,Christianity,92,12.3,17,Malay Peoples,166,"Filipino, Central",54,10,Western Europe,EUR,Europe,N
GM,Germany,11234,French,French,122000,2,N,fra,French,4,1,Christianity,61,1,12,Eurasian Peoples,172,French,111,10,Western Europe,EUR,Europe,N
GM,Germany,11690,"Frisian, Eastern","Frisian, Eastern",2000,2,N,frs,"Saxon, East Frisian Low",0,1,Christianity,72,2,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,14018,"Frisian, Northern","Frisian, Northern",57000,2,N,frr,"Frisian, Northern",2,1,Christianity,65,2,12,Eurasian Peoples,175,Germanic,2,10,Western Europe,EUR,Europe,N
GM,Germany,11810,Galician,Galician,40000,2,N,glg,Galician,4,1,Christianity,96,0.3,12,Eurasian Peoples,291,Spanish,6,10,Western Europe,EUR,Europe,N
GM,Germany,11871,German,German,57881000,4,N,deu,"German, Standard",4,1,Christianity,64,2.4,12,Eurasian Peoples,175,Germanic,81,10,Western Europe,EUR,Europe,N
GM,Germany,11870,German Swiss,German Swiss,33000,4,N,gsw,"German, Swiss",3,1,Christianity,76,4.4,12,Eurasian Peoples,355,Swiss,16,10,Western Europe,EUR,Europe,N
GM,Germany,19630,"German, Kolsch","German, Kolsch",280000,2,N,ksh,Kolsch,2,1,Christianity,65,2,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,11942,Greek,Greek,325000,2,N,ell,Greek,4,1,Christianity,91,0.4,12,Eurasian Peoples,178,Greek,76,10,Western Europe,EUR,Europe,N
GM,Germany,11869,"Gypsy, German","Gypsy, German",64000,2,N,deu,"German, Standard",4,1,Christianity,65,2,12,Eurasian Peoples,354,Romany,1,10,Western Europe,EUR,Europe,N
GM,Germany,12155,Hungarian,Hungarian,155000,4,N,hun,Hungarian,4,1,Christianity,88,2.8,12,Eurasian Peoples,189,Hungarian,30,10,Western Europe,EUR,Europe,N
GM,Germany,12273,Italian,Italian,569000,2,N,ita,Italian,4,1,Christianity,82,1.1,12,Eurasian Peoples,193,Italian,60,10,Western Europe,EUR,Europe,N
GM,Germany,12322,Japanese,Japanese,24000,1,Y,jpn,Japanese,4,2,Buddhism,1.5,0.5,11,East Asian Peoples,194,Japanese,44,10,Western Europe,EUR,Europe,N
GM,Germany,17000,Javanese,Javanese,2400,4,N,jav,Javanese,4,6,Islam,16,6,17,Malay Peoples,196,Java,9,10,Western Europe,EUR,Europe,N
GM,Germany,12346,"Jew, German Speaking","Jew, German",69000,1,Y,deu,"German, Standard",4,4,Ethnic Religions,0.5,0.1,15,Jews,197,Jews,4,10,Western Europe,EUR,Europe,N
GM,Germany,16034,"Jew, Western Yiddish-Speaking","Jew, Western Yiddish-Speaking",48000,1,Y,yih,"Yiddish, Western",0,4,Ethnic Religions,0.5,0.1,15,Jews,197,Jews,1,10,Western Europe,EUR,Europe,N
GM,Germany,11675,Kabardian,Kabardian,14000,1,Y,kbd,Kabardian,3,6,Islam,0,0,12,Eurasian Peoples,157,Caucasus,8,10,Western Europe,EUR,Europe,N
GM,Germany,12599,Kazakh,Kazakh,4900,1,Y,kaz,Kazakh,4,6,Islam,0.1,0.02,24,Turkic Peoples,202,Kazakh,24,10,Western Europe,EUR,Europe,N
GM,Germany,12662,"Khmer, Central","Khmer, Central",13000,1,Y,khm,"Khmer, Central",4,2,Buddhism,4,2,20,Southeast Asian Peoples,239,Mon-Khmer,13,10,Western Europe,EUR,Europe,N
GM,Germany,12795,Korean,Korean,15000,5,N,kor,Korean,4,7,Non-Religious,31,16.8,11,East Asian Peoples,205,Korean,47,10,Western Europe,EUR,Europe,N
GM,Germany,12877,"Kurd, Kurmanji","Kurd, Kurmanji",527000,1,Y,kmr,"Kurdish, Northern",4,6,Islam,0.2,0.05,14,Persian-Median,208,Kurd,32,10,Western Europe,EUR,Europe,N
GM,Germany,13007,Latvian,Latvian,8900,4,N,lvs,"Latvian, Standard",4,1,Christianity,60,7,12,Eurasian Peoples,130,Baltic,21,10,Western Europe,EUR,Europe,N
GM,Germany,13727,"Laz, Lazuri","Laz, Lazuri",1000,1,Y,lzz,Laz,0,6,Islam,4,2,12,Eurasian Peoples,157,Caucasus,3,10,Western Europe,EUR,Europe,N
GM,Germany,13077,Lithuanian,Lithuanian,39000,2,N,lit,Lithuanian,4,1,Christianity,85,1.1,12,Eurasian Peoples,130,Baltic,25,10,Western Europe,EUR,Europe,N
GM,Germany,13165,Luxembourger,Luxembourger,14000,2,N,ltz,Luxembourgish,2,1,Christianity,82,0.5,12,Eurasian Peoples,175,Germanic,6,10,Western Europe,EUR,Europe,N
GM,Germany,13186,Macedonian,Macedonian,68000,2,N,mkd,Macedonian,4,1,Christianity,66,0.2,12,Eurasian Peoples,284,"Slav, Southern",29,10,Western Europe,EUR,Europe,N
GM,Germany,13224,Mainfrankisch,Mainfrankisch,4792000,2,N,vmf,Mainfrankisch,2,1,Christianity,75,2,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,13677,Mennonites,Mennonites,88000,4,N,deu,"German, Standard",4,1,Christianity,98,4,12,Eurasian Peoples,175,Germanic,11,10,Western Europe,EUR,Europe,N
GM,Germany,18605,"Mongol, Khalka","Mongol, Khalka",1500,1,Y,khk,"Mongolian, Halh",4,4,Ethnic Religions,2,1.4,11,East Asian Peoples,238,Mongolian,11,10,Western Europe,EUR,Europe,N
GM,Germany,14256,"Pashtun, Northern","Pashtun, Northern",37000,1,Y,pbu,"Pashto, Northern",4,6,Islam,0,0,14,Persian-Median,267,Pashtun,20,10,Western Europe,EUR,Europe,N
GM,Germany,14371,Persian,Persian,96000,1,Y,pes,"Persian, Iranian",4,6,Islam,0.5,0.05,14,Persian-Median,268,Persian,42,10,Western Europe,EUR,Europe,N
GM,Germany,14431,Polish,"Polish, Pole",667000,2,N,pol,Polish,4,1,Christianity,90,0.3,12,Eurasian Peoples,285,"Slav, Western",46,10,Western Europe,EUR,Europe,N
GM,Germany,14449,Portuguese,Portuguese,130000,4,N,por,Portuguese,4,1,Christianity,94,3,12,Eurasian Peoples,271,"Portuguese, European",47,10,Western Europe,EUR,Europe,N
GM,Germany,14570,"Romani, Baltic","Romani, Balkan",2100,2,N,rmn,"Romani, Balkan",3,1,Christianity,65,2,12,Eurasian Peoples,354,Romany,18,10,Western Europe,EUR,Europe,N
GM,Germany,14202,"Romani, Sinte","Romani, Sinte",78000,2,N,rmo,"Romani, Sinte",3,1,Christianity,65,1.5,12,Eurasian Peoples,354,Romany,15,10,Western Europe,EUR,Europe,N
GM,Germany,14567,"Romani, Vlax","Romani, Vlax, Kalderash",4900,2,N,rmy,"Romani, Vlax",3,1,Christianity,65,2,12,Eurasian Peoples,354,Romany,32,10,Western Europe,EUR,Europe,N
GM,Germany,14571,Romanian,Romanian,352000,4,N,ron,Romanian,4,1,Christianity,97,5.4,12,Eurasian Peoples,276,Romanian,41,10,Western Europe,EUR,Europe,N
GM,Germany,14598,Russian,Russian,219000,2,N,rus,Russian,4,1,Christianity,67,1.2,12,Eurasian Peoples,283,"Slav, Eastern",69,10,Western Europe,EUR,Europe,N
GM,Germany,20775,Saterfriesen,Saterfriesen,1000,2,N,stq,Saterfriesisch,0,1,Christianity,80,1.5,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,13301,"Saxon, Low","Saxon, Low",1000,4,N,nds,"Saxon, Low",4,1,Christianity,75,2.2,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,14796,"Saxon, Upper","Saxon, Upper",1997000,2,N,sxu,"Saxon, Upper",2,1,Christianity,70,1.8,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,14864,Serb,Serb,250000,2,N,srp,Serbian,4,1,Christianity,80,0.6,12,Eurasian Peoples,284,"Slav, Southern",39,10,Western Europe,EUR,Europe,N
GM,Germany,14964,Slovene,Slovene,80000,2,N,slv,Slovene,4,1,Christianity,54,0.1,12,Eurasian Peoples,284,"Slav, Southern",15,10,Western Europe,EUR,Europe,N
GM,Germany,15001,"Sorb, Lower Lusatian","Sorb, Southern, Lower Lusatian",7100,2,N,deu,"German, Standard",4,1,Christianity,70,1.5,12,Eurasian Peoples,285,"Slav, Western",3,10,Western Europe,EUR,Europe,N
GM,Germany,15000,"Sorb, Upper Lusatian","Sorb, Wend",18000,2,N,deu,"German, Standard",4,1,Christianity,80,1,12,Eurasian Peoples,285,"Slav, Western",1,10,Western Europe,EUR,Europe,N
GM,Germany,19211,"South Asian, general","South Asian, general",189000,1,Y,hin,Hindi,4,5,Hinduism,3,0.2,21,South Asian Peoples,261,"South Asian, other",56,10,Western Europe,EUR,Europe,N
GM,Germany,15077,Spaniard,Spaniard,145000,2,N,spa,Spanish,4,1,Christianity,77,1,12,Eurasian Peoples,291,Spanish,47,10,Western Europe,EUR,Europe,N
GM,Germany,15144,Swabian,Swabian,799000,2,N,swg,Swabian,4,1,Christianity,65,0.5,12,Eurasian Peoples,175,Germanic,1,10,Western Europe,EUR,Europe,N
GM,Germany,19615,"Syrian Aramaic, Turoyo","Syrian Aramaic, Turoyo",20000,2,N,tru,Turoyo,3,1,Christianity,95,0.9,10,Arab World,121,Assyrian / Aramaic,8,10,Western Europe,EUR,Europe,N
GM,Germany,14372,"Tajik, Afghan","Tajik, Afghan",25000,1,Y,prs,Dari,4,6,Islam,0.3,0.1,14,Persian-Median,268,Persian,12,10,Western Europe,EUR,Europe,N
GM,Germany,18211,Tamil (Hindu traditions),Tamil (Hindu traditions),33000,4,N,tam,Tamil,4,5,Hinduism,6,3,21,South Asian Peoples,301,Tamil,19,10,Western Europe,EUR,Europe,N
GM,Germany,11277,"Thai, Central","Thai, Central",20000,1,Y,tha,Thai,4,2,Buddhism,0.4,0.2,20,Southeast Asian Peoples,303,Thai,24,10,Western Europe,EUR,Europe,N
GM,Germany,15481,"Tigrai, Tigrinya","Tigrai, Tigrinya",25000,4,N,tir,Tigrigna,4,1,Christianity,90,10,13,Horn of Africa Peoples,164,Ethio-Semitic,11,10,Western Europe,EUR,Europe,N
GM,Germany,18274,Turk,Turk,1511000,1,Y,tur,Turkish,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,70,10,Western Europe,EUR,Europe,N
GM,Germany,15696,Ukrainian,Ukrainian,127000,4,N,ukr,Ukrainian,4,1,Christianity,79,3.8,12,Eurasian Peoples,283,"Slav, Eastern",50,10,Western Europe,EUR,Europe,N
GM,Germany,15727,Urdu,Urdu,22000,1,Y,urd,Urdu,4,6,Islam,0,0,21,South Asian Peoples,261,"South Asian, other",23,10,Western Europe,EUR,Europe,N
GM,Germany,12700,Vietnamese,Vietnamese,64000,3,N,vie,Vietnamese,4,2,Buddhism,9,1.8,20,Southeast Asian Peoples,316,Vietnamese,34,10,Western Europe,EUR,Europe,N
GM,Germany,20455,Yazidi,Yazidi,49000,1,Y,deu,"German, Standard",4,4,Ethnic Religions,0,0,14,Persian-Median,208,Kurd,10,10,Western Europe,EUR,Europe,N
GM,Germany,19631,Yeniche,Yeniche,16000,2,N,yec,Yeniche,1,1,Christianity,60,1.4,15,Jews,197,Jews,2,10,Western Europe,EUR,Europe,N
GM,Germany,10252,Zaza-Alevi,Zaza-Alevi,30000,1,Y,kiu,"Zazaki, Northern",1,6,Islam,0,0,14,Persian-Median,208,Kurd,2,10,Western Europe,EUR,Europe,N
GH,Ghana,10154,"Adan, Adangbe","Adan, Adangbe",6300,5,N,adq,Adangbe,0,1,Christianity,95,23,22,Sub-Saharan Peoples,181,Guinean,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10192,Ahanta,Ahanta,203000,5,N,aha,Ahanta,3,1,Christianity,90,23,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10218,Akan,"Akan, Ashanti, Twi",4228000,5,N,aka,Akan,4,1,Christianity,70,35,22,Sub-Saharan Peoples,181,Guinean,12,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10189,Akan-Ahafo,Akan-Ahafo,95000,5,N,aka,Akan,4,1,Christianity,85,20,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10234,Akan-Akwamu,Akan-Akwamu,60000,5,N,aka,Akan,4,1,Christianity,88,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10235,"Akan-Akwapem, Akuapim","Akan-Akwapem, Akuapim",693000,5,N,aka,Akan,4,1,Christianity,92,22,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,19600,Akan-Akyem,Akan-Akyem,909000,5,N,aka,Akan,4,1,Christianity,91,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10450,Akan-Asen,Akan-Asen,157000,5,N,aka,Akan,4,1,Christianity,80,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11498,Akan-Dankyira,Akan-Dankyira,137000,5,N,aka,Akan,4,1,Christianity,70,18,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11188,Akan-Fante,Akan-Fante,3022000,5,N,aka,Akan,4,1,Christianity,62,27,22,Sub-Saharan Peoples,181,Guinean,3,8,West and Central Africa,AFR,Africa,N
GH,Ghana,12899,Akan-Kwawu,Akan-Kwawu,490000,5,N,aka,Akan,4,1,Christianity,85,20,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10227,Akpafu,"Akpafu, Lolobi",80000,5,N,akp,Siwu,3,1,Christianity,90,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,12831,Akposso,Akposso,11000,5,N,kpo,Ikposo,1,1,Christianity,90,16,22,Sub-Saharan Peoples,181,Guinean,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10237,Akyode,"Akyode, Gikyode",15000,3,N,acd,Gikyode,3,4,Ethnic Religions,6,0.4,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10355,"Anufo, Chokossi","Anufo, Chokossi",101000,1,Y,cko,Anufo,3,4,Ethnic Religions,5,2,22,Sub-Saharan Peoples,181,Guinean,3,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10357,Anum-Boso,Anum-Boso,19000,5,N,gwx,Gua,0,1,Christianity,80,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10362,Anyi,"Anyi, Agni",73000,5,N,any,Anyin,3,1,Christianity,73,20,22,Sub-Saharan Peoples,181,Guinean,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10363,Anyimere,Anyimere,1000,5,N,anf,Animere,0,1,Christianity,65,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10375,Arab,Arab,2800,1,Y,apc,"Arabic, North Levantine Spoken",2,6,Islam,5,0.5,10,Arab World,111,"Arab, Arabian",35,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10496,Avatime,"Avatime, Sideme",34000,5,N,avn,Avatime,1,1,Christianity,90,21,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10636,"Banda, Nafana","Banda, Nafana",87000,4,N,nfr,Nafaanra,3,4,Ethnic Religions,25,5,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,18922,"Bassar, Ntcham","Bassar, Ntcham",187000,4,N,bud,Ntcham,3,4,Ethnic Religions,15,10,22,Sub-Saharan Peoples,183,Gur,3,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10854,Bimoba,"Bimoba, Moba",221000,4,N,bim,Bimoba,4,4,Ethnic Religions,20,6,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10869,Birifor,"Birifor, Southern",179000,4,N,biv,"Birifor, Southern",3,4,Ethnic Religions,20,9,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11042,Bissa,Bissa,238000,5,N,bib,Bisa,3,4,Ethnic Religions,25,14,22,Sub-Saharan Peoples,226,Mande,4,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10931,Bondoukou Kulango,"Bondoukou Kulango, Nkurang",39000,5,N,kzc,"Kulango, Bondoukou",3,4,Ethnic Religions,21,11,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10957,Bowili,"Bowili, Tuwuli",16000,5,N,bov,Tuwuli,3,1,Christianity,90,20,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11140,British,British,7800,4,N,eng,English,4,1,Christianity,60,8,12,Eurasian Peoples,110,Anglo-Celt,134,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10971,Brong,Brong,1295000,5,N,abr,Abron,1,6,Islam,48,20,22,Sub-Saharan Peoples,181,Guinean,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,10983,Buem,"Buem, Lelemi",70000,5,N,lef,Lelemi,3,1,Christianity,95,24,22,Sub-Saharan Peoples,181,Guinean,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11005,"Builsa, Buli","Builsa, Buli",186000,4,N,bwu,Buli,3,4,Ethnic Religions,7,4,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11292,Chakali,Chakali,8600,1,Y,cli,Chakali,0,4,Ethnic Religions,3,1.5,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,19022,Chala,Chala,4300,1,Y,cll,Chala,0,4,Ethnic Religions,5,1,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11323,Cherepon,Cherepon,146000,5,N,cpn,Cherepon,0,1,Christianity,80,22,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,19206,"Chinese, general","Chinese, general",11000,4,N,cmn,"Chinese, Mandarin",4,7,Non-Religious,7,3,11,East Asian Peoples,161,Chinese,51,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11163,Coloured,Coloured,64000,5,N,eng,English,4,1,Christianity,85,19,22,Sub-Saharan Peoples,262,"Sub-Saharan African, other",17,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11466,"Dagaaba, Southern","Dagaaba, Southern",1002000,5,N,dga,"Dagaare, Southern",2,1,Christianity,75,18,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11470,Dagomba,Dagomba,1215000,4,N,dag,Dagbani,4,6,Islam,22,7,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11491,Dangme,Dangme,1129000,5,N,ada,Dangme,4,1,Christianity,93,30,22,Sub-Saharan Peoples,181,Guinean,1,8,West and Central Africa,AFR,Africa,N
GH,Ghana,19007,Deaf,Deaf,,2,N,gse,Ghanaian Sign Language,0,1,Christianity,63,0.01,26,Deaf,328,Deaf,216,8,West and Central Africa,AFR,Africa,N
GH,Ghana,11522,Deg,"Deg, Mo",47000,5,N,mzw,Deg,3,4,Ethnic Religions,40,14,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,N
