ROG3,Ctry,PeopleID3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window
BT,Bhutan,13322,Newah,Newah,3600,1,Y,npi,Nepali,4,2,Buddhism,0,0,21,South Asian Peoples,242,Nepali-Pahari,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,20712,Ngalong,Ngalong,87000,1,Y,dzo,Dzongkha,4,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,148,Bhutanese,1,4,South Asia,ASI,Asia,Y
BT,Bhutan,19269,Nupbi,Nupbi,3000,1,Y,npb,Nupbikha,0,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,148,Bhutanese,1,4,South Asia,ASI,Asia,Y
BT,Bhutan,19270,Nyenpa,Nyenpa,12000,1,Y,neh,Nyenkha,1,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,148,Bhutanese,1,4,South Asia,ASI,Asia,Y
BT,Bhutan,14210,Oraon,"Oraon, Kurux",10000,1,Y,kru,Kurux,4,5,Hinduism,2.261712439,0,21,South Asian Peoples,254,Oraon,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,17922,Rabha,Rabha,1500,1,Y,asm,Assamese,4,5,Hinduism,0,0,23,Tibetan-Himalayan Peoples,317,"Tibeto-Burman, other",2,4,South Asia,ASI,Asia,Y
BT,Bhutan,17925,Rai,Rai,3000,1,Y,asm,Assamese,4,8,Other / Small,0,0,21,South Asian Peoples,242,Nepali-Pahari,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,14513,Rajbansi (Hindu traditions),Rajbansi (Hindu traditions),9600,1,Y,rjs,Rajbanshi,3,5,Hinduism,1.809954751,0,21,South Asian Peoples,139,Bengali,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,17928,Rajput (Hindu traditions),Rajput (Hindu traditions),1500,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,South Asian Peoples,187,Hindi,5,4,South Asia,ASI,Asia,Y
BT,Bhutan,17558,Sajalong,Sajalong,300,1,Y,sjl,Miji,1,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,277,South Himalaya,2,4,South Asia,ASI,Asia,Y
BT,Bhutan,14743,Santal,Santali,5200,1,Y,sat,Santhali,4,5,Hinduism,2.582644628,0,21,South Asian Peoples,240,Munda-Santal,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,18035,Sarki,Sarki,1600,1,Y,npi,Nepali,4,5,Hinduism,0,0,21,South Asian Peoples,242,Nepali-Pahari,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,18084,Shaikh,Shaikh,9000,1,Y,ben,Bengali,4,6,Islam,0,0,21,South Asian Peoples,139,Bengali,6,4,South Asia,ASI,Asia,Y
BT,Bhutan,11685,Sharchop,Sharchop,64000,1,Y,tsj,Tshangla,2,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,148,Bhutanese,2,4,South Asia,ASI,Asia,Y
BT,Bhutan,18087,Sherdukpen,Sherdukpen,200,1,Y,sdp,Sherdukpen,1,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,304,Tibetan,2,4,South Asia,ASI,Asia,Y
BT,Bhutan,14906,Sherpa,Sherpa,9700,1,Y,xsr,Sherpa,3,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,277,South Himalaya,5,4,South Asia,ASI,Asia,Y
BT,Bhutan,18194,Sutradhar (Hindu traditions),Sutradhar (Hindu traditions),700,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,South Asian Peoples,139,Bengali,3,4,South Asia,ASI,Asia,Y
BT,Bhutan,18217,Tanti (Hindu traditions),Tanti (Hindu traditions),900,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,South Asian Peoples,139,Bengali,4,4,South Asia,ASI,Asia,Y
BT,Bhutan,15468,Tibetan,Tibetan,4500,1,Y,bod,"Tibetan, Central",4,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,304,Tibetan,7,4,South Asia,ASI,Asia,Y
BT,Bhutan,18698,"Tibetan, Gtsang","Tibetan, Gtsang",900,1,Y,bod,"Tibetan, Central",4,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,304,Tibetan,3,4,South Asia,ASI,Asia,Y
BT,Bhutan,19656,Tseku,Tseku,6500,1,Y,tsk,Tseku,0,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,304,Tibetan,1,4,South Asia,ASI,Asia,Y
BT,Bhutan,19198,Walang,"Walang, Bantawa",3600,1,Y,bap,Bantawa,1,2,Buddhism,0,0,21,South Asian Peoples,261,"South Asian, other",3,4,South Asia,ASI,Asia,Y
BT,Bhutan,16187,Yadav (Hindu traditions),Yadav (Hindu traditions),1800,1,Y,asm,Assamese,4,5,Hinduism,0,0,21,South Asian Peoples,187,Hindi,5,4,South Asia,ASI,Asia,Y
BT,Bhutan,15957,Yakha,Yakha,200,1,Y,npi,Nepali,4,2,Buddhism,0,0,23,Tibetan-Himalayan Peoples,277,South Himalaya,3,4,South Asia,ASI,Asia,Y
BL,Bolivia,15080,"Jew, Spanish Speaking","Jew, Spanish Speaking",500,1,Y,spa,Spanish,4,4,Ethnic Religions,1,0,15,Jews,197,Jews,16,11,Central and South America,LAM,South America,N
BL,Bolivia,11136,"Ryukyuan, Central","Okinawan, Ryukuan",2300,1,Y,ryu,"Okinawan, Central",2,2,Buddhism,1.5,0.1,11,East Asian Peoples,194,Japanese,3,11,Central and South America,LAM,South America,N
BK,Bosnia-Herzegovina,10375,Arab,Arab,15000,1,Y,aec,"Arabic, Saidi Spoken",1,6,Islam,5,0.01,10,Arab World,111,"Arab, Arabian",35,9,Eastern Europe and Eurasia,EUR,Europe,N
BK,Bosnia-Herzegovina,10953,Bosniak,Bosniak,1840000,1,Y,bos,Bosnian,4,6,Islam,0.03,0.02,12,Eurasian Peoples,284,"Slav, Southern",24,9,Eastern Europe and Eurasia,EUR,Europe,N
BK,Bosnia-Herzegovina,19244,"Jew, Serbian Speaking",Jew,500,1,Y,srp,Serbian,4,4,Ethnic Religions,0,0,15,Jews,197,Jews,3,9,Eastern Europe and Eurasia,EUR,Europe,N
BK,Bosnia-Herzegovina,18274,Turk,Turk,40000,1,Y,tur,Turkish,4,6,Islam,1,0,24,Turkic Peoples,309,Turkish,70,9,Eastern Europe and Eurasia,EUR,Europe,N
BR,Brazil,19362,Bora,"Bora, Miranha",700,1,Y,boa,Bora,3,4,Ethnic Religions,2,0.5,16,Latin-Caribbean Americans,290,South American Indigenous,3,11,Central and South America,LAM,South America,N
BR,Brazil,12166,"Iapama, Apama","Iapama, Apama",200,1,Y,por,Portuguese,4,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,20077,Isolados do Alto Jutai,Isolados do Alto Jutai,200,1,Y,xxx,Language unknown,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,20078,Isolados do Jandiatuba,Isolados do Jandiatuba,300,1,Y,xxx,Language unknown,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,14451,"Jew, Portuguese Speaking",Jew,98000,1,Y,por,Portuguese,4,4,Ethnic Religions,1,0.3,15,Jews,197,Jews,3,11,Central and South America,LAM,South America,N
BR,Brazil,19322,Kabixi,Kabixi,100,1,Y,por,Portuguese,4,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,18923,Kalapalo,Kalapalo,600,1,Y,kui,Kuikuro-Kalapalo,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,18829,Kantarure,Kantarure,500,1,Y,por,Portuguese,4,4,Ethnic Religions,1,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,18831,Karapoto,Karapoto,2300,1,Y,por,Portuguese,4,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,19133,Kaxixo,Kaxixo,300,1,Y,por,Portuguese,4,4,Ethnic Religions,2,1,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,12805,Korubo,Korubo,500,1,Y,xor,Korubo,1,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,12879,Kuruaya,Kuruaya,100,1,Y,kyr,Kuruaya,0,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,18847,Matis,Matis,400,1,Y,mpq,Matis,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,19664,Metyktire,Metyktire,100,1,Y,txu,Kayapo,3,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,13811,Morerebi,Morerebi,100,1,Y,xmo,Morerebi,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,19137,Nahukwa,Nahukwa,100,1,Y,por,Portuguese,4,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,19138,Naua,Naua,500,1,Y,por,Portuguese,4,4,Ethnic Religions,1,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,19139,Paiaku,Paiaku,200,1,Y,por,Portuguese,4,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,14306,Papavo,Papavo,200,1,Y,xxx,Language unknown,1,4,Ethnic Religions,1,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,19141,Pitaguari,Pitaguari,4200,1,Y,por,Portuguese,4,4,Ethnic Religions,5,0.5,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,19323,Sakiriabar,Sakiriabar,100,1,Y,skf,Sakirabia,0,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,19142,Shanenawa,Shanenawa,400,1,Y,por,Portuguese,4,4,Ethnic Religions,1,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,19143,Tapuia,Tapuia,200,1,Y,por,Portuguese,4,4,Ethnic Religions,1,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,15584,Trumai,Trumai,200,1,Y,tpy,Trumai,0,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,18274,Turk,Turk,6200,1,Y,tur,Turkish,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,70,11,Central and South America,LAM,South America,N
BR,Brazil,15899,Wayoro,Wayoro,100,1,Y,wyr,Wayoro,0,4,Ethnic Religions,5,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,18869,Xambioa,Xambioa,300,1,Y,por,Portuguese,4,4,Ethnic Religions,1,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,18870,Yakarawakta,Yakarawakta,30,1,Y,urz,Uru-Eu-Wau-Wau,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,290,South American Indigenous,1,11,Central and South America,LAM,South America,N
BR,Brazil,20993,Yaroame,Yaroame,400,1,Y,yro,Yaroame,1,4,Ethnic Religions,4,2,16,Latin-Caribbean Americans,108,Amazon,1,11,Central and South America,LAM,South America,N
BR,Brazil,14454,Zoe,Zoe,200,1,Y,pto,Zo'e,1,4,Ethnic Religions,0,0,16,Latin-Caribbean Americans,179,Guarani,1,11,Central and South America,LAM,South America,N
BX,Brunei,12978,"Bajau, West Coast","Bajau, West Coast",12000,1,Y,bdr,"Bajau, West Coast",1,6,Islam,0.02,0.02,17,Malay Peoples,153,Bungku-Bajau,2,2,Southeast Asia,ASI,Asia,Y
BX,Brunei,10772,"Belait, Kiput","Belait, Kiput",1100,1,Y,beg,Belait,0,6,Islam,0.200000003,0.15,17,Malay Peoples,155,Borneo-Kalimantan,2,2,Southeast Asia,ASI,Asia,Y
BX,Brunei,10973,"Brunei Malay, Kedayan",Brunei Malay,181000,1,Y,kxd,Brunei,1,6,Islam,0.05,0.045,17,Malay Peoples,215,Malay,4,2,Southeast Asia,ASI,Asia,Y
BX,Brunei,11654,"Dusun, Kadazan","Dusun, Kadazan",30000,1,Y,kxd,Brunei,1,6,Islam,2.5,1.9,17,Malay Peoples,215,Malay,1,2,Southeast Asia,ASI,Asia,Y
BX,Brunei,11343,"Han Chinese, Min Bei","Han Chinese, Min Bei",9500,1,Y,mnp,"Chinese, Min Bei",3,4,Ethnic Religions,0,0,11,East Asian Peoples,161,Chinese,5,2,Southeast Asia,ASI,Asia,Y
BX,Brunei,13317,Nepalese,"Nepalese, Gurkha",1600,1,Y,npi,Nepali,4,5,Hinduism,1,0.8,21,South Asian Peoples,242,Nepali-Pahari,7,2,Southeast Asia,ASI,Asia,Y
BX,Brunei,14482,Punan-Nibong,Punan-Nibong,60,1,Y,pne,"Penan, Western",3,4,Ethnic Religions,0,0,17,Malay Peoples,155,Borneo-Kalimantan,2,2,Southeast Asia,ASI,Asia,Y
BU,Bulgaria,10161,Adyghe,Adyghe,500,1,Y,ady,Adyghe,3,6,Islam,0,0,12,Eurasian Peoples,157,Caucasus,12,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,10375,Arab,Arab,11000,1,Y,apc,"Arabic, North Levantine Spoken",2,6,Islam,5,0.3,10,Arab World,111,"Arab, Arabian",35,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,19229,"Jew, Bulgarian Speaking","Jew, Bulgarian",1100,1,Y,bul,Bulgarian,4,4,Ethnic Religions,0.5,0.1,15,Jews,197,Jews,1,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,14436,Pomak,Pomak,67000,1,Y,bul,Bulgarian,4,6,Islam,1.200000048,0.3,12,Eurasian Peoples,284,"Slav, Southern",5,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,11434,"Tatar, Crimean","Tatar, Crimean",1300,1,Y,crh,Crimean Tatar,3,6,Islam,0.5,0.1,24,Turkic Peoples,311,Ural-Siberian,9,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,18274,Turk,Turk,564000,1,Y,tur,Turkish,4,6,Islam,0.100000001,0.01,24,Turkic Peoples,309,Turkish,70,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,12700,Vietnamese,Vietnamese,1700,1,Y,vie,Vietnamese,4,2,Buddhism,5,0.4,20,Southeast Asian Peoples,316,Vietnamese,34,9,Eastern Europe and Eurasia,EUR,Europe,N
BU,Bulgaria,16058,"Yoruk, Balkan Gagauz Turkish","Yoruk, Balkan Gagauz Turkish",1000,1,Y,bgx,Balkan Gagauz Turkish,1,6,Islam,0,0,24,Turkic Peoples,309,Turkish,3,9,Eastern Europe and Eurasia,EUR,Europe,N
UV,Burkina Faso,10379,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",19000,1,Y,arq,"Arabic, Algerian Spoken",3,6,Islam,0.039999999,0.039999999,10,Arab World,115,"Arab, Maghreb",18,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,10617,Bambara,"Bambara, Bamanakan",6000,1,Y,bam,Bamanankan,4,6,Islam,4,1.8,22,Sub-Saharan Peoples,219,Malinke-Bambara,12,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,10902,Bobo Madare,Bobo Madare,487000,1,Y,bwq,"Bobo Madare, Southern",4,6,Islam,0.02,0.014,22,Sub-Saharan Peoples,220,Malinke-Jula,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,10920,Bolon,Bolon,28000,1,Y,bof,Bolon,1,6,Islam,3,1.45,22,Sub-Saharan Peoples,218,Malinke,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,10958,"Bozo, Tieyaxo","Bozo, Tieyaxo",3000,1,Y,boz,"Bozo, Tieyaxo",2,6,Islam,0,0,22,Sub-Saharan Peoples,289,Soninke,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,11467,"Dagaari Dioula, Wala","Dagaari Dioula, Wala",34000,1,Y,dgd,Dagaari Dioula,1,6,Islam,1.5,1.2,22,Sub-Saharan Peoples,220,Malinke-Jula,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,11588,Dogose,Dogose,41000,1,Y,dos,Dogose,2,4,Ethnic Religions,5,1,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,11589,Dogoso,Dogoso,14000,1,Y,dgs,Dogoso,1,4,Ethnic Religions,5,1,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,19526,"Dzuun, Samogo","Dzuun, Samogo",23000,1,Y,dnn,Dzuungoo,2,6,Islam,0.1,0.03,22,Sub-Saharan Peoples,226,Mande,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,11768,"Fulani, Gorgal","Fulani, Gorgal",7200,1,Y,fuh,"Fulfulde, Western Niger",2,6,Islam,0.1,0.1,22,Sub-Saharan Peoples,173,Fulani / Fulbe,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,12006,"Fulani, Gurmanche","Fulani, Gurmanche",369000,1,Y,fuh,"Fulfulde, Western Niger",2,6,Islam,0.699999988,0.2,22,Sub-Saharan Peoples,173,Fulani / Fulbe,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,11771,"Fulani, Jelgooji","Fulani, Jelgooji",369000,1,Y,fuh,"Fulfulde, Western Niger",2,6,Islam,0.3,0.2,22,Sub-Saharan Peoples,173,Fulani / Fulbe,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,11773,"Fulani, Maasina","Fulani, Maasina",8700,1,Y,ffm,"Fulfulde, Maasina",3,6,Islam,0.2,0.15,22,Sub-Saharan Peoples,173,Fulani / Fulbe,4,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,12070,Hausa,Hausa,2700,1,Y,hau,Hausa,4,6,Islam,0.100000001,0.1,22,Sub-Saharan Peoples,186,Hausa,16,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,12370,"Jotoni, Jowulu","Jotoni, Jowulu",1400,1,Y,jow,Jowulu,2,4,Ethnic Religions,3,1.6,22,Sub-Saharan Peoples,218,Malinke,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,12375,Dioula,"Jula, Dyula",2316000,1,Y,dyu,Jula,3,6,Islam,0.8,0.02,22,Sub-Saharan Peoples,220,Malinke-Jula,5,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,15371,"Karaboro, Western","Karaboro, Western",60000,1,Y,kza,"Karaboro, Western",1,6,Islam,4,2,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,20560,Kpeego,Kpeego,2100,1,Y,cpo,Kpeego,0,4,Ethnic Religions,4,1,22,Sub-Saharan Peoples,226,Mande,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,13082,Lobi,"Lobi, Lobiri",580000,1,Y,lob,Lobi,3,4,Ethnic Religions,4,1.5,22,Sub-Saharan Peoples,183,Gur,3,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,13511,"Maninka, Eastern","Maninka, Eastern",149000,1,Y,emk,"Maninkakan, Eastern",3,4,Ethnic Religions,1.5,1.2,22,Sub-Saharan Peoples,218,Malinke,9,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,13252,Natioro,"Natioro, Natyoro",4900,1,Y,nti,Natioro,0,4,Ethnic Religions,5,1.6,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,21002,Paleni,Paleni,300,1,Y,pnl,Paleni,1,4,Ethnic Religions,5,2,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,18893,"Pana, Sama","Pana, Sama",8300,1,Y,pnq,Pana,1,4,Ethnic Religions,4,0.4,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,19221,Songhai-Humburi Senni,Songhai-Humburi Senni,11000,1,Y,hmb,"Songhay, Humburi Senni",2,6,Islam,0.400000006,0.18,22,Sub-Saharan Peoples,288,Songhai,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,15339,"Tenbo, Loron","Tenbo, Loron",3700,1,Y,lor,Teen,2,4,Ethnic Religions,3,0.5,22,Sub-Saharan Peoples,183,Gur,2,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,15607,"Tuareg, Tamasheq","Tuareg, Tamasheq",49000,1,Y,taq,Tamasheq,3,6,Islam,0.08,0.08,10,Arab World,307,Tuareg,3,8,West and Central Africa,AFR,Africa,Y
UV,Burkina Faso,15790,"Vige, Viemo","Vige, Viemo",13000,1,Y,vig,Viemo,1,4,Ethnic Religions,5,1.4,22,Sub-Saharan Peoples,183,Gur,1,8,West and Central Africa,AFR,Africa,Y
BY,Burundi,10375,Arab,Arab,3300,1,Y,apc,"Arabic, North Levantine Spoken",2,6,Islam,0,0,10,Arab World,111,"Arab, Arabian",35,7,East and Southern Africa,AFR,Africa,N
BY,Burundi,11982,Gujarati,Gujarati,2900,1,Y,guj,Gujarati,4,5,Hinduism,0.600000024,0.2,21,South Asian Peoples,182,Gujarati,27,7,East and Southern Africa,AFR,Africa,N
BY,Burundi,15145,Swahili,Swahili,12000,1,Y,swh,Swahili,4,6,Islam,0,0,22,Sub-Saharan Peoples,351,"Bantu, Swahili",22,7,East and Southern Africa,AFR,Africa,N
CB,Cambodia,10960,Brao,Brao,11000,1,Y,brb,Lave,2,4,Ethnic Religions,0.5,0.25,20,Southeast Asian Peoples,239,Mon-Khmer,3,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,11029,Burmese,Burmese,5000,1,Y,mya,Burmese,4,2,Buddhism,0.090000004,0.07,23,Tibetan-Himalayan Peoples,154,Burmese,16,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,15361,"Cham, Western","Cham, Western",241000,1,Y,cja,"Cham, Western",1,6,Islam,0.01,0.005,20,Southeast Asian Peoples,160,Cham,7,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,11366,Chong,Chong,1500,1,Y,cog,Chong,0,2,Buddhism,1,0.3,20,Southeast Asian Peoples,239,Mon-Khmer,2,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,19007,Deaf,Deaf,,1,Y,xxx,Language unknown,1,2,Buddhism,3.13,1.6,26,Deaf,328,Deaf,216,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12057,"Han Chinese, Cantonese","Han Chinese, Cantonese",10000,1,Y,yue,"Chinese, Yue",4,4,Ethnic Religions,1,0.4,11,East Asian Peoples,161,Chinese,35,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12053,"Han Chinese, Hainanese","Han Chinese, Hainanese",13000,1,Y,nan,"Chinese, Min Nan",4,4,Ethnic Religions,1,0.4,11,East Asian Peoples,161,Chinese,5,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12054,"Han Chinese, Hakka","Han Chinese, Hakka",8100,1,Y,hak,"Chinese, Hakka",4,4,Ethnic Religions,1.200000048,0.550000012,11,East Asian Peoples,161,Chinese,22,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12051,"Han Chinese, Mandarin","Han Chinese, Mandarin",2000,1,Y,cmn,"Chinese, Mandarin",4,4,Ethnic Religions,1,0.4,11,East Asian Peoples,161,Chinese,65,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,11344,"Han Chinese, Min Nan","Han Chinese, Min Nan",5100,1,Y,nan,"Chinese, Min Nan",4,4,Ethnic Religions,1.200000048,0.550000012,11,East Asian Peoples,161,Chinese,17,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12055,"Han Chinese, Teochew","Han Chinese, Teochew",184000,1,Y,nan,"Chinese, Min Nan",4,4,Ethnic Religions,1.399999976,0.4,11,East Asian Peoples,161,Chinese,3,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,18988,Kampuchea Krom,Kampuchea Krom,267000,1,Y,khm,"Khmer, Central",4,2,Buddhism,1.2,0.6,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,18993,Khmer Keh,Khmer Keh,5600,1,Y,khm,"Khmer, Central",4,4,Ethnic Religions,1,0.2,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12662,"Khmer, Central","Khmer, Central",13969000,1,Y,khm,"Khmer, Central",4,2,Buddhism,3.2,1.7,20,Southeast Asian Peoples,239,Mon-Khmer,13,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12835,Kraol,Kraol,4700,1,Y,rka,Kraol,1,4,Ethnic Religions,0.1,0.1,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12836,Kravet,Kravet,7900,1,Y,krv,Kavet,1,4,Ethnic Religions,1,0.1,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,11254,Krung,Krung,24000,1,Y,krr,Kru'ng 2,2,4,Ethnic Religions,1,0.75,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,19055,Kui,Kui,33000,1,Y,khm,"Khmer, Central",4,2,Buddhism,3.5,0.53,20,Southeast Asian Peoples,239,Mon-Khmer,3,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,12989,Lao,Lao,22000,1,Y,lao,Lao,4,2,Buddhism,1.399999976,0.3,20,Southeast Asian Peoples,210,Lao,11,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,14379,Lao Phuan,Lao Phuan,2200,1,Y,phu,Phuan,0,2,Buddhism,2,1,20,Southeast Asian Peoples,295,Tai,3,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,13437,Malay,Malay,17000,1,Y,zlm,Malay,0,6,Islam,0,0,17,Malay Peoples,215,Malay,24,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,18987,Mel,Mel,1600,1,Y,xxx,Language unknown,1,4,Ethnic Religions,2,0.6,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
CB,Cambodia,14351,Pear,Pear,1800,1,Y,pcb,Pear,0,4,Ethnic Religions,2,0.3,20,Southeast Asian Peoples,239,Mon-Khmer,1,2,Southeast Asia,ASI,Asia,Y
